author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Arkhipov team,real_estate_agent,https://www.cian.ru/sale/flat/301931277/,Москва,sale,flat,8,17,3,85.0,-1,0,44500000,Беговой,Ленинградский проспект,35С2,Петровский Парк,Квартал апартаментов Искра-Парк
Галина Розенберг,realtor,https://www.cian.ru/sale/flat/301793728/,Москва,sale,flat,10,33,3,85.0,-1,0,44900000,Хорошево-Мневники,Причальный проезд,10к1,Шелепиха,
Cristall Realty,real_estate_agent,https://www.cian.ru/sale/flat/296462468/,Москва,sale,flat,36,51,3,85.87,-1,0,44649000,Пресненский,Шмитовский проезд,39к9,Шелепиха,Headliner
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/289914568/,Москва,sale,flat,7,29,3,95.9,-1,0,45000000,Строгино, Маршала Катукова,24к5,Строгино,Янтарный город
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301299500/,Москва,sale,flat,9,17,3,72.0,-1,0,45000000,Беговой,Северный ао,К2,Белорусская,Слава ЖК
Ashtons International Realty,real_estate_agent,https://www.cian.ru/sale/flat/300461417/,Москва,sale,flat,2,16,3,117.0,-1,0,45000000,Аэропорт,Большой Коптевский проезд,10К2,Красный Балтиец,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/293456282/,Москва,sale,flat,15,20,3,79.0,-1,0,45000000,Пресненский,Шмитовский проезд,16С1,Улица 1905 года,Шмитовский 16
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/301357682/,Москва,sale,flat,11,23,3,88.4,-1,0,45000000,Рязанский,2-й Грайвороновский проезд,44к2,Стахановская,Кварталы 21/19
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/299374465/,Москва,sale,flat,8,8,3,96.9,-1,0,46000000,Дорогомилово,Кутузовский проспект,24,Москва-Сити,
На Петровке Продажа-Аренда,real_estate_agent,https://www.cian.ru/sale/flat/300425115/,Москва,sale,flat,17,18,3,95.1,-1,0,46000000,Нагатинский затон,Кленовый бульвар,13,Кленовый бульвар,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300074477/,Москва,sale,flat,8,15,3,86.0,-1,0,45990000,Гагаринский,Университетский проспект,5,Университет,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/300872415/,Москва,sale,flat,18,25,3,142.6,-1,0,46500000,Южное Тушино,Лодочная ,9К1,Сходненская,
METRAGE,real_estate_agent,https://www.cian.ru/sale/flat/294206691/,Москва,sale,flat,5,11,3,100.0,-1,0,46990000,Дорогомилово,Кутузовский проспект,4/2,Киевская,
ID 109135729,realtor,https://www.cian.ru/sale/flat/300650911/,Москва,sale,flat,11,12,3,72.9,-1,0,46794000,Раменки,проспект Генерала Дорохова,39к1Е,Минская,Собрание клубных домов West Garden
TWEED,real_estate_agent,https://www.cian.ru/sale/flat/295336586/,Москва,sale,flat,11,14,3,72.9,-1,0,46900000,Раменки,проспект Генерала Дорохова,39к1Е,Минская,Собрание клубных домов West Garden
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300818689/,Москва,sale,flat,13,23,3,90.8,-1,0,47000000,Басманный,набережная Академика Туполева,15,Бауманская,Каскад
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/246930837/,Москва,sale,flat,14,58,3,128.0,-1,0,47000000,Ростокино,проспект Мира,188Бк1,Ростокино,Триколор
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300922355/,Москва,sale,flat,2,7,3,101.5,-1,0,47000000,Крылатское,Крылатская ,45К1,Крылатское,Долина грез
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/289413929/,Москва,sale,flat,49,59,3,128.0,-1,0,46892000,Ростокино,проспект Мира,188Бк3,Ростокино,Триколор
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301924308/,Москва,sale,flat,11,24,3,0.2,-1,0,47380000,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,Династия
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300952530/,Москва,sale,flat,9,36,3,103.0,-1,0,47500000,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,Сердце Столицы
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/299062637/,Москва,sale,flat,6,12,3,95.0,-1,0,47800000,Аэропорт,Ленинградский проспект,36с37,Петровский Парк,ВТБ Арена парк
RMRealty,real_estate_agent,https://www.cian.ru/sale/flat/295969470/,Москва,sale,flat,7,38,3,82.0,-1,0,48000000,Щукино,Авиационная ,77к2,Щукинская,Алые Паруса
ID 36883509,homeowner,https://www.cian.ru/sale/flat/283772625/,Москва,sale,flat,2,17,3,162.0,-1,0,47990000,Можайский, Вересаева,13,Давыдково,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301136918/,Москва,sale,flat,25,25,3,111.0,-1,0,48400000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
ID 105258274,unknown,https://www.cian.ru/sale/flat/290020370/,Москва,sale,flat,34,48,3,96.5,-1,0,48600000,Даниловский,Дубининская ,59А,,Павелецкая Сити
PANDA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/298648848/,Москва,sale,flat,28,46,3,100.0,-1,0,49000000,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
Prime,real_estate_agent,https://www.cian.ru/sale/flat/299024391/,Москва,sale,flat,9,22,3,112.0,-1,0,49000000,Можайский, Кутузова,11К4,Рабочий посёлок,Green House
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298517883/,Москва,sale,flat,15,20,3,108.0,-1,0,49000000,Алексеевский,Новоалексеевская ,16К5,Алексеевская,Серебряный фонтан
SKOLKOVO НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/299059095/,Москва,sale,flat,12,28,3,103.1,-1,0,49500000,Тропарево-Никулино, Мичуринский проспект Олимпийская деревня,1к1,Мичуринский проспект,Чемпион парк
ЮВЕГА-Сити,real_estate_agent,https://www.cian.ru/sale/flat/301487576/,Москва,sale,flat,9,23,3,95.0,-1,0,49700000,Можайский,Можайское шоссе,6К1,Кунцевская,
Ali Estate,real_estate_agent,https://www.cian.ru/sale/flat/297575228/,Москва,sale,flat,3,4,3,105.0,-1,0,50000000,Сокольники,2-я Рыбинская ,13,Красносельская,Loft Garden
Александр Кудинов,realtor,https://www.cian.ru/sale/flat/300438567/,Москва,sale,flat,23,24,3,70.0,-1,0,51000000,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,Династия
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/297675648/,Москва,sale,flat,7,9,3,75.6,-1,0,51000000,Хамовники,Саввинская набережная,3,Киевская,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/297045342/,Москва,sale,flat,3,18,3,114.4,-1,0,51480000,Красносельский,Басманный переулок,5,Комсомольская,Басманный 5
BY Moscow City,real_estate_agent,https://www.cian.ru/sale/flat/298475730/,Москва,sale,flat,9,85,3,106.9,-1,0,52000000,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр,МФК ОКО
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/300571581/,Москва,sale,flat,3,20,3,103.0,-1,0,52000000,Алексеевский,Новоалексеевская ,16К5,Алексеевская,Серебряный фонтан
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/301565890/,Москва,sale,flat,10,20,3,98.0,-1,0,52000000,Алексеевский,Новоалексеевская ,16К5,Алексеевская,Серебряный фонтан
Юлия Ермакова,realtor,https://www.cian.ru/sale/flat/300490460/,Москва,sale,flat,19,30,3,140.0,-1,0,52000000,Южнопортовый, 1-я Машиностроения,10,Дубровка,Дубровская Слобода
Галина Розенберг,realtor,https://www.cian.ru/sale/flat/301778123/,Москва,sale,flat,11,20,3,114.0,-1,0,53000000,Свиблово,проезд Серебрякова,11к1,Ботанический сад,Silver
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/295061090/,Москва,sale,flat,3,18,3,161.6,-1,0,53300000,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300005751/,Москва,sale,flat,7,7,3,71.0,-1,0,53500000,Пресненский,Большая Никитская ,31,Арбатская,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301574762/,Москва,sale,flat,15,32,3,68.0,-1,0,54000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Московский Риэлторский Центр,real_estate_agent,https://www.cian.ru/sale/flat/300654316/,Москва,sale,flat,4,22,3,106.9,-1,0,54000000,Кунцево,Ярцевская ,31,Молодёжная,Достояние
Инна Елисеева,realtor,https://www.cian.ru/sale/flat/301737620/,Москва,sale,flat,15,32,3,68.7,-1,0,54000000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
Римма Азарова,realtor,https://www.cian.ru/sale/flat/301793737/,Москва,sale,flat,1,6,3,78.8,-1,0,54700000,Мещанский,Большой Сергиевский переулок,9,Трубная,
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/297774449/,Москва,sale,flat,5,23,3,94.3,-1,0,55000000,Обручевский,Профсоюзная ,68к1,Новые Черёмушки,Родной город. Воронцовский парк
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734736/,Москва,sale,flat,10,15,3,100.2,-1,0,55000000,Раменки,Винницкая ,8к2,Раменки,Настоящее
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/301386588/,Москва,sale,flat,12,24,3,123.0,-1,0,54900000,Тропарево-Никулино, Коштоянца,20К3,Юго-Западная,
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734738/,Москва,sale,flat,9,15,3,100.2,-1,0,55000000,Раменки,Винницкая ,8к2,Раменки,Настоящее
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301669591/,Москва,sale,flat,10,14,3,74.0,-1,0,55000000,Раменки,проспект Генерала Дорохова,39к1Г,Минская,Собрание клубных домов West Garden
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301658279/,Москва,sale,flat,12,30,3,111.0,-1,0,55000000,Очаково-Матвеевское,Нежинская ,1к4,Славянский бульвар,Кутузовская Ривьера
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/299316746/,Москва,sale,flat,4,22,3,114.0,-1,0,55000000,Ломоносовский, Академика Пилюгина,22К1,Новаторская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/296710178/,Москва,sale,flat,22,31,3,83.0,-1,0,55000000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/301224052/,Москва,sale,flat,3,15,3,100.0,-1,0,55900000,Алексеевский,Маломосковская ,14,ВДНХ,1147
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/295874024/,Москва,sale,flat,14,15,3,100.0,-1,0,56500000,Даниловский,проспект Лихачева,18к6,Технопарк,Квартал на набережной NOW
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/301617069/,Москва,sale,flat,5,17,3,127.2,-1,0,56000000,Ломоносовский, Гарибальди,3,Новые Черёмушки,
Михаил Кожин,realtor,https://www.cian.ru/sale/flat/301320711/,Москва,sale,flat,24,29,3,128.0,-1,0,56300000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
РУСЬ - Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301195339/,Москва,sale,flat,36,36,3,91.0,-1,0,57400000,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,Сердце Столицы
